id,user_id,store_id,external_store_id,store_name,duty_status,duty_process_status,store_qr_code_id,store_sp_no,store_mch_id,divide_up_limit,store_remark,create_time,update_time,divide_settle_type,store_et_qr_code_id,store_out_qr_code_id,vip_pay_falg,store_type,dt
910,0624fd8dc54e4ee09dcb36e44a2c4256,0d706af4fafe416f8885e1fa6da02682,,东莞美的塘厦无人仓,1,1,,6.02403E+17,,-1,,54:32.0,31:10.0,1,f1974d87e3424cbd89772e84c0928a45,2a219cc59ba5499783251cc1d5b99283,0,1,2025/4/19
912,eb564249382747a28a9b7eb0bee97156,144ecc23ed864af08cba97397dc85b7e,,山东威海麦航日用品百货店,1,100,,6.02403E+17,4.02502E+17,60,门禁密码：Gls1258   出门：11113333,18:17.0,17:17.0,1,c87bca2d3e3f48638ec13b9ee06ce6e5,0e300cba4b7b4b2caba230cb66489474,0,2,2025/4/23
914,4fb61929c28140fc894f7d6866bf30ad,39610fe263d24c9081bfc59ee6db6079,,成都钒哥便利店,1,100,,6.02403E+17,4.02502E+17,-1,门禁密码：654321 24H 值守 整条烟正常售卖，购物自取,28:53.0,54:24.0,3,cd5c7a9432ab499a80552bfc96a64f0e,a4777ec913914017b422ac50f1d440f0,0,2,2025/4/23
916,ede27ae054134f95bf19880a93f4c031,098501c242f74f66a555aa11fdaddeb4,,西安乡党生活超市,-1,100,,6.02403E+17,,-1,,30:16.0,46:35.0,1,,,0,2,2025/4/20
918,19964bd7f9c549d595ac2965cf3903cb,94157876a55b491d9392224e1f1f888c,,成都嗨森便利店,1,100,,6.02403E+17,4.02502E+17,60,微波进门，扫码出门 1.袋免费，成条烟可售，可拆包，成件酒水饮料可拆箱， 2.密码锁在出门右手边，密码123456 3.老板电话：18505818006，13258321129 4.有后门会上锁，有通往二楼的楼梯无门,39:05.0,36:17.0,1,09a391b025eb4402bffd0144fc309e5a,d69b3b3465ec4867b521dfa2f9efd241,0,2,2025/4/23
920,c7013b550ade4cc395a5885eb95eb893,2c9a9a0e2ad14d96a2e6877306658cde,,山东威海八号便利店,1,100,,6.02403E+17,4.02502E+17,60,门禁密码：666888。 老板电话：15098152790。 烟酒正常售卖，有冰柜。购物袋自取。 购物袋在柜台后面挂着,46:45.0,03:15.0,1,d9c38c87804e4b95b35021be751c18e6,b1088c5560734b20bba574c7c6861d5a,0,2,2025/4/23
922,1d03f8eb566c4ee49923a4c0186b3ea2,d59e9395a6d64a46a25f3716e990c036,,浙江杭州蔚蓝生鲜,1,100,,6.02403E+17,4.02502E+17,60,1.袋免费，成条的烟、成件的商品都可以拆包。团购商品不需要介入，直接让顾客拿走 2.密码锁在出门的右手边，密码112233 3.菜有条码可以直接扫码，馒头2元1个，奶片3元，纸巾1元 4.郑老板（女）18105711020、老板父亲18989877785 6.收费模式：抽点 7.每件商品前贴有价格，按上面的价格售卖 店里阿姨董姐姐13235712177有时会到冰柜最下层拿自己拿自己的东西,30:26.0,49:28.0,1,e36c7b3a232a4f1fa6c046d13f80ba0b,5a90d716dc1d4458989aade4a487b711,0,2,2025/4/23
924,c8a8f23552e74b55a8b347ab7df7d353,3662c9e4b00f4651987502afbfebd2b0,,河北保定hi购便利店,-1,100,,6.02403E+17,4.02502E+17,60,门禁密码：13579 拿放快递要摆放整齐,54:16.0,45:09.0,1,761807463ed04cfeb0d1e0afc5cbef8d,a4a637ed3e4d46af8f234a7f4d5978b4,0,2,2025/4/23
926,cb64718d10f1400980ebc5b9c8ba5193,7c3d6708ecca4f268951fed126858f80,,广州立客有便利店1店,1,100,,6.02403E+17,4.02502E+17,-1,1.袋免费，烟柜在正门对面，微波进店，红水壶提供热水泡面，卤味3.5元一个可后台添加无码商品 开门密码6个6 2.成条烟正常卖（在三角区域下方），绿豆冰沙冰柜没有售卖的商品 3.老板电话13538009939、17825692688 4.无码商品条码在收银台上：口罩1元/个，透明胶小卷2元/卷，小包纸巾1元/小包，蚊香架3元/个，单个槟榔2.5元，红包1.5，卤味3.5元/个，肉肠5元，白板笔3元,53:12.0,21:36.0,3,60aab37ec359483ea67105dee31a35a8,0792d18bbf8e42969c26e8c19c34ce96,0,2,2025/4/23
928,3b81e9d93a0b498aa0746ef9f68752e1,e924031c6c894e25b901001441137670,,安徽宿州陈政宇便利店,1,100,,6.02403E+17,4.02502E+17,60,密码 123456 购物袋可自取 小包的餐巾纸1块，长方形包装的2块,27:10.0,39:52.0,1,2181555c4dbd4ac98543c9ba43de7208,f0858c0e27284424b40cf1735fabecba,0,2,2025/4/23
930,5760495dd64c4f27a361c5bb12250f52,ebe5658639964d9aaff4c5830476faa3,,山东烟台莱山区飞高便利店,1,100,,6.02403E+17,4.02503E+17,60,门禁密码：888666。 烟酒正常售卖， 购物袋可以自取。 手机：13723941722 老板１３９６３８０６４３９,06:01.0,37:09.0,1,1024ab59bf47486bbb294d255146eb1b,5ffc448b3a1d4bb5a71a26d3ce31f848,0,2,2025/4/23
932,780e0edc0b2d4b92be782539a4bc150f,01632331484d457689de99607cfa8627,,广东佛山三水乐购驿站,1,100,,6.02403E+17,4.02502E+17,-1,电池是单卖，一排5个 进门是感应门 购物袋自取 有冰柜 槟榔有几个有标签/售价2元/个 值守期间整条烟不卖 门禁密码：633228,24:21.0,53:06.0,3,065faa9475ef45ebb841e65b32c5b1ab,e56155c3034f4082962040d626e9265e,0,2,2025/4/23
934,205f07e856f1493a9f51478bc98ae6e8,d393c3cf07664281a1912f6902944abe,,厦门全天二十四便利店滨海公寓27号,1,100,,6.02403E+17,4.02502E+17,-1,门禁密码：882488 有冰柜，烟酒正常售卖。购物袋自取。,28:37.0,17:52.0,3,_e07892a13db24c96bf277ac230412e72,_7a50f1984a1344c8a673f5e5ce0ac98c,0,2,2025/4/23
936,780e0edc0b2d4b92be782539a4bc150f,7293e040758343bea3950f9554978736,,广东佛山三水聚友超市（废弃）,-1,100,,6.02403E+17,,-1,,36:27.0,36:57.0,1,,,0,,2025/4/3
938,deeecd5125804ef096b65b8f7bb31579,e9e1bbd9558e4a09b1b18d84ae5f82c3,,贵州华心安安巢优汇便利店,1,100,,6.02403E+17,4.02502E+17,-1,门禁密码：123456 店主号码：183 0254 3270 24小时，购物袋自取 有冰柜， 江小白需要将包装上移才能扫码。 旺仔单瓶2.5/只一版售卖，不支持拆开 一张抹布四元，用火机代替扫码,01:45.0,08:18.0,3,7f7af4d06a08446ba52a7ac06b6efe7c,baabd082091c4b6ab67530118413079f,0,2,2025/4/23
940,9737b72aa2434a83b4c288c67aa15da3,3d2b55f915f841a085eced36ce55e6b6,,广州好运来超市,-1,100,,6.02403E+17,4.02502E+17,60,,31:49.0,13:43.0,1,,,0,,2025/3/3
942,8a86db06b21944cca2c720e901965634,4ac5962fa0834aed9bebd02b04737043,,成都成华区益丰盛酒业经营部,1,100,,6.02403E+17,4.02502E+17,60,1.袋免费（收银台侧面），暂时无烟，出门往外推右侧门 2.开门密码123456，密码锁安在出门右手边，管理员密码aa147258（只告诉老板或技术） 3.老板电话159 2846 3036,36:16.0,50:20.0,1,571a878725eb4016a2e437444af3e449,53ecb930c33546d5a746935df28e430b,0,2,2025/4/23
944,5c6ef8adc5a34fc5826987fb8ed68ca7,78571c34f0cb40f89bc37f609bc0555d,,佛山和顺飞翔渔具店,1,100,,6.02403E+17,4.02502E+17,60,门禁密码：8899  老板电话：13553344074,17:52.0,05:49.0,1,2428abf68ef04bf1aeb0bcbff98d3b28,2694d82784e14c3b8c1690dae73fa24d,0,2,2025/4/23
946,e9e2baa19eec440d9287f6f2f1c0073d,28035d7d9e02488d9fec23644a238119,,广东佛山天猫小店科之洋超市,1,100,,6.02403E+17,4.02502E+17,-1,门禁密码：361155。 衣架、威王无价格条码，请客户用十块钱金圣（庐山）代替扫码。 值守期间烟酒正常售卖，重点关注下酒水以及烟酒区域。 购物袋自取。,33:02.0,09:32.0,3,68dda0ebc5a74b64af11ef232c46d81e,6dcbb02b855b487b8037ea4eb77b8fa4,0,2,2025/4/23
948,a8820c03329247a6a03de1ab9394cc32,c14ecfead9fd4236aede8f8f622fa6f2,,四川绵阳磊哥烟酒店,-1,100,,6.02403E+17,4.02502E+17,60,1.袋免费，成条烟不卖亏钱，但可以拆成件水可以拆包。 2.密码锁出门左手边，密码123456 3.老板电话：155 2852 7578 4.无码商品（后台添加）：普通打火机1元，防风打火机(白色)2元,41:31.0,26:01.0,1,e90bca30e3c840b7a90f40fe83a78a7c,59967ac42f4d444ba95fb8e0d7c57889,0,,2025/3/25
950,a0d9dcc6e1554f2bb5ee9d89ed36dfc1,2b5e460e1f8e435e93a183382c9563aa,,广东河源龙光城4期天福便利店,1,100,,6.02403E+17,4.02502E+17,-1,1.袋免费，支付成功自动开门（扫码进店），出门推左侧门，门上的二维码如果掉落一定要通知老板 2.老板周亮139 2652 5880 3.密码锁安在出门右手边，密码锁密码525880 4.用过友商云值守,51:45.0,12:25.0,3,b20e42392286456a97ec8f2925de8e2a,8924f01b7a9d4a4f948f25d1b0b2b5ec,0,2,2025/4/23
952,db15e3fb38d74c4da0d409c897024f18,397dbf4a4c094f159979c293ad733e48,,广东佛山三水聚友超市,1,100,,6.02403E+17,4.02502E+17,-1,门禁：363358 购物袋自取，没有整条烟售卖 有冰柜 小纸巾一块钱 12块一桶水,37:44.0,32:52.0,3,399fd264d83946a8bd927a44b7cdcb5d,2023276131df4eb1b97d0f72f1e9e6d1,0,2,2025/4/23
954,9dcafaa3069343c9b9e5392b81edd37b,bece6c3b166e4a73800e5544609c9750,,成都郫都区潮汐自选超市,1,100,,6.02403E+17,4.02502E+17,-1,1.扫码进出门，袋免费，无成条烟，酒水饮料可以拆箱 2.老板电话：13540628838，18116661600 3.开门密码123456，密码锁在出门右手边，网络不好有顾客出不去的话，让用开门密码出门 4.包月 5.无码商品：怡宝小瓶（350）矿泉水，1.3元 6.员工进店拿东西，问对方老板手机尾号,55:33.0,44:56.0,3,6d670f93eb9044ab81651f3e75bf0431,4b747e11d9664c2eab265eed44f548e1,0,2,2025/4/23
956,45ae094ed9e54ef88bdc3274af2bd72f,41fcb6dff9764806807f79c081572140,,西安碑林区子强便利店,-1,100,,6.02403E+17,4.02502E+17,60,门禁：886699,40:20.0,38:59.0,1,22dc27e5b0114687bb22823293ae9e2e,d257535ba6604097a8ef4cfef99b1ca4,0,2,2025/4/23
958,9437dc6c9ca6419bb7bd1e09e5efe0c1,0cac5f5926f245b0aaf97c5cf453f7a1,,杭州康润华联仓梦合寓店,1,100,,6.02403E+17,4.02502E+17,-1,门禁：112200 整条烟正常售卖。 冰激凌勺子在柜台最里面,48:20.0,27:58.0,3,028f6ff782be440ca562850d0c9ab87a,f94a4a7b8f2f46bc806206f7ecdcd834,0,2,2025/4/23
960,d5c1a429e3e443eca6838f5a7b92d2aa,f5bc8d98874e408dbbb9478c92bd5693,,千晟供应链（废弃）,-1,100,,6.02403E+17,,-1,,37:26.0,58:42.0,1,,,0,,2025/2/21
962,6ee9ef784e1a4374ad30ce6acd37ee87,9fb54c409607417da0a3dffd7333184d,,千晟供应链,1,1,,6.02403E+17,,-1,,59:17.0,53:18.0,1,bf1ff3322fc04fdb88d04e6b1a421958,dfc884f682ac4fc9a4a05bf0b041e0c4,0,1,2025/4/17
964,13f9e12b65f246faab3ea56c6f68abbc,243595163ed94117ae877bcf61a0209b,,眉山壹零三零酒水商行,1,100,,6.02403E+17,4.02502E+17,60,门禁：123456   设置密码：aa147259,32:19.0,49:37.0,1,579cb6067a5a4fbcbfa244dea1bb65ff,dc5692e8c29b4acd929b4e879a60deaa,0,2,2025/4/23
966,38778b75961d45f1b1641df6a257ed2a,bc44c2bab6524a8f98c695c2b4e678d8,,福建厦门康享便利店,-1,100,,6.02403E+17,4.02502E+17,60,,37:12.0,26:14.0,1,71869b28abc84b22a012a4da11a135a8,50f830b241884e4884429011a55801b8,0,,2025/3/25
968,99bb81208b4342e0b80e6a8b8e7c9151,721af70852de4109a7f786f17d0c52ba,,济南赛特超市,1,100,,6.02403E+17,4.02502E+17,-1,门禁密码：135246 雨衣在雨伞架子旁边,09:16.0,48:55.0,3,2fbbba9dfc6246a4906fc6c1bb4f80e0,1894d69e6cad43f285394c3ad8acd7e5,0,2,2025/4/23
970,4e21c9f0ce414d47857758a405254c0c,46748fcd5f39487e92e6f9b4a04f1c2b,,四川24小时特产便利店,1,100,,6.02403E+17,4.02502E+17,60,1.袋免费，微波进店，开门密码147258，密码锁在出门右手边，老板电话138 8174 1676 2.收费方式：抽点6% 3.贵州茅台天朝上品52度、10年酒（红盒）、库存200件：可议团购价，扫码价格285元/瓶，超过10件每+1瓶单价减10元，客服可给优惠，底价200元/瓶（保密），其他东西也是批量采购价格可研究 4.买东西多可提供纸壳箱，在进门右边货架下方压着 5.皮蛋两元一个，已添加无码,54:42.0,57:04.0,1,875d04c6e8304a6e9c4634e75acef131,b9345484762b4beeb73fa579114086e8,0,2,2025/4/23
972,1aacb09f328a4de1ba0036e1d2e592f4,0bc39cd387a5427e95736c5817189378,,甘肃兰州酒快到便利店,1,100,,6.02403E+17,4.02502E+17,60,1.无人值守不卖烟，进人就提醒，20250319通知！袋免费，打火机就1种，红包、口罩赠送(有顾客问就送，送完为止） 2.老板电话：18919967084 3.密码锁在出门的右侧，密码302593 4.酒柜旁边柜子上有书，不让顾客动,12:58.0,33:45.0,1,9e4f167042c348e8b95996f9444dc5f0,93c1b0c5bc05491d969a219ebeb1ad7c,0,2,2025/4/23
974,c048c269757a423ea541f9eb156e371b,4f2f12ff13264c9bba292f41f891f893,,成都简阳校园超市飞院3店,1,100,,6.02403E+17,4.02502E+17,60,门禁：123456    aa147259,39:58.0,57:24.0,1,47ad9f41db0040c0b801c5b0af1d6a5d,f7131e898e8f496b8eb75b75f9603d30,0,2,2025/4/23
976,9ea16bc2ff9643cf85dcd2f1985f7dbd,6a3c2a1d72f54d689b4cd269ddbba85c,,得力办公,-1,100,,6.02403E+17,4.02502E+17,60,袋免费，开门密码123456，密码锁在出门右手边墙角 老板电话133 9393 6257,05:40.0,36:30.0,1,b29c989bb8814fe98b82675e8000fdc3,9de6c3ab0eb24c75bcc539fff5622fa1,0,,2025/4/4
978,205f07e856f1493a9f51478bc98ae6e8,766d1acba9794c3884ddd677f83c7416,,厦门全天二十四便利店滨海公寓9号,1,100,,6.02403E+17,4.02502E+17,-1,门禁密码：882488 整条烟酒正常售卖，有冰柜。购物袋自取。,11:58.0,26:06.0,3,159cbce694214acabe8c7cdc1e3921b8,0ae8a9eb33d6410498d4e8f3795f7010,1,2,2025/4/23
980,edd7dbc568df438dadbb93f4b19034c2,84a00971ca644fecbd86d42217258cc5,,山东临沂月汐漫便利店,1,1,,6.02403E+17,4.02502E+17,60,,15:44.0,29:13.0,1,0f223df50045483d80c9ce8dc24bb927,a3db20c707184924afb39bf96858ef43,0,2,2025/4/23
982,16c13e9ddc5948feacba00218f0b0131,42b42140fd9f4d00a361f8a84ae057cd,,江西南昌优利柯便利店,1,100,,6.02403E+17,4.02502E+17,60,门禁：６６６６６６,16:34.0,09:33.0,1,,,0,2,2025/4/23
984,1fcd7fc3fb9142da8ed91ae58b61d9b6,5c49f52ed989432fb6a721d689dbdba0,,成都香香便利店,1,100,,6.02403E+17,4.02502E+17,-1,1.扫不上码的不售卖，不让代扫 2.购物袋免费，成件的商品可以拆 3.密码锁在出门的右手边，密码：123456 4.魏老板电话：13808037942 5.散装称重的商品晚间不售卖,20:41.0,53:43.0,3,52cf962b23734fbcb30f16d14decb8c5,c86c77fe34124d9aaaca8f9cf5f91401,0,2,2025/4/23
986,9bd18a702ba142bb9162531e17f012c7,2072fdffb1c94c6a9b7b31ba9ac8edcd,,泸州阮氏批发超市（华泰果蔬店）,-1,100,,6.02403E+17,4.02502E+17,60,1.袋免费，不卖称重商品，单包烟都放在收银柜台上，有成条烟，成件商品都可拆包 2.密码锁安装在出门的右侧，密码：123456 3.有散装商品提示不售卖会遮挡 4.老板电话：15984020202,24:03.0,25:16.0,1,e26dca561e354f38a9408d3c593fbb1e,801c28c1770e4a81b0819647bcbeb944,0,2,2025/4/8
988,cd33af11da174838b6d873edd4018d68,93fa1155bbca4296a4c3b38ed8284119,,美的成都郫都仓,1,1,,6.02403E+17,,-1,,33:36.0,54:14.0,1,6a7886cf6b9d482dab5c6705893f01bc,e3d76537aaa64a878456407683b87258,0,1,2025/4/23
990,d0143fb8b503417a8401858c8df14e2b,31b82062052a43b89bd12232c7deed76,,云值守广东展厅测试店（废弃）,-1,100,,6.02403E+17,,-1,,10:48.0,54:14.0,1,,,0,,2025/4/4
992,94e11f8c2def4cdcb3b8776e6dac6f74,9783964d6aef4c9995c0e42fc41a2bae,,佛山禅城美士多便利店创宏店,1,100,,6.02403E+17,4.02502E+17,-1,门禁：237724,50:32.0,05:38.0,3,6d5641acea394997becba6e4077ca3df,1e52394c933c46a1befb6699ed547a06,0,2,2025/4/23
994,d0143fb8b503417a8401858c8df14e2b,323a4bcb618e434f8ec6741ab95f93d7,,云值守广东展厅测试店（废弃）,-1,100,,6.02403E+17,,-1,,53:42.0,54:00.0,1,,,0,,2025/3/19
996,4df238b117324351be13d3fdb45db8cf,e6f9b61baa5c471a99343d6592371c67,,广东展厅店,-1,100,,6.02403E+17,4.02502E+17,60,不呼叫不用管，体验店不卖商品，接听话术：您好，有什么可以帮您,54:43.0,54:40.0,1,0327465a3858471cbef077bd7e0081fa,d49286eafd10473e9b71603a5ca0801b,0,4,2025/4/21
998,0f93ad6223304ca5bf32c2bc63b0e0d6,2d83bf55faee48d096143eb176afc928,,贵州凯里回头客超市,1,100,,6.02403E+17,4.02502E+17,60,1.袋免费，打火机免费，成条烟售卖， 2.联系电话：13766489945 3.密码锁在出门左手边，开门密码：85528063 4.不允许取快递,51:02.0,30:45.0,1,86b8ee3953934e489f79d45134827b02,a4c753c9480b43ada1e28bff60103c42,0,2,2025/4/23
1000,e726904d202f410a9cf02c7371c0301f,a6304d57b6c14714b57e8bd46d77146a,,杭州木海食品店,-1,100,,6.02403E+17,4.02502E+17,60,,43:59.0,09:46.0,1,,,0,,2025/2/26
1002,e89406cec63a4f75a94c502a5cd15269,2a1e0769adc240ed841f64dc491259e2,,佛山顺德好涞屋便利店,-1,100,,6.02403E+17,4.02502E+17,-1,门禁密码：981975,03:14.0,18:23.0,3,734498ecff6541d387165252a0288b73,2bd5499c036c46d7a3f7e1050fe99bab,0,2,2025/4/22
1004,ec067483424b43d2a0210ce02f93ab59,cb47e1722fae4b3fa45a952a13c2249d,,美的生活中海城市仓山西,1,100,,6.02403E+17,,-1,,53:04.0,51:23.0,1,011130bc88e04423879320678024db4d,4b88acea3d4e48d3b75b39bd4abe3d3d,0,1,2025/4/23
1006,d2a110e624ed47ac848ad6deb2b00d22,2c4cf58bc105460ba5f873ef7453eb81,,康定市休闲小卖部,1,100,,6.02403E+17,4.02502E+17,60,1.AD钙、爽歪歪、旺仔牛奶不拆条卖，成条烟售卖，可拆包，酒水饮料可拆箱，微波进店，扫码出门、袋免费，放在收银台外面 蜂蜜水12元、380ml农夫山泉2元、350ml怡宝水2元，已添加自定义商品 2.老板电话：13108369533，18783623376 3.密码锁在出门右手边：密码123456,10:33.0,42:41.0,1,d6a05aa4e1fd4ced8ac676bacd628789,ffd6954f5d7646bea5caf322c8e4fa99,0,2,2025/4/23
1008,ca921c5d0fdf4eed9b2315739798849e,fef3d58def02472d95fe5460ecef0562,,杭州老小水果超市,1,100,,6.02403E+17,4.02502E+17,-1,1.袋免费，称重商品不卖，密码锁在出门左手边，开门密码112200，无码商品可以按标价代收 2.老板131 7367 0831 3.商品均有条码，没有称重商品,40:28.0,32:13.0,3,f625f0e80eed432bad040ace5ab511be,fd35521cf39f47c19279c609ec1a4918,0,2,2025/4/23
1010,87928dd56e0349339d0d3a795f8533ff,057f5ef7f8fc43be96877f9d663ac5b0,,广东河源零趣食光（废弃）,-1,100,,6.02403E+17,,-1,,16:49.0,18:02.0,1,,,0,,2025/2/25
1012,63e9613999ef4ac0918d25ab9eb1de20,2fcd98ed2bed4c68b5a961c0140f2001,,广东河源零趣食光,1,100,,6.02403E+17,4.02502E+17,60,门禁密码：245489 有冰柜，购物袋自取。,18:45.0,40:21.0,1,313b80fda3e046f3a2bbaa652456ab5d,41297e052b1e4e0abd5516a4b57efb1b,0,2,2025/4/23
1014,6e506654f9914b57a5514509707c4366,003e1b60ff4d459e866573861a4fd763,,长春阿宇食品超市,1,100,,6.02403E+17,4.02502E+17,60,门禁521921 打火机无码/防风2元一个/正常火机1元一个,38:19.0,10:19.0,1,02ee51ab4be24eb7aa7295d7073bd4e9,2755d3fb631142b3aae1590a9d537089,0,2,2025/4/23
1016,f799c2643e4b4d4dbded3f880df8ed08,985c94a1a4ec4dac8da48020ea2b7b89,,广东河源爱购商行,-1,100,,6.02403E+17,4.02502E+17,60,1.微波进店、扫码出门，袋免费，挂在收银台侧门，成条烟可售但不能拆包，成件酒水饮料可拆， 2.密码锁在出门右手边，密码204332 3.老板电话13750204332 4.快递和团购商品可取，提供手机尾号后四尾 5.部分无条码商品老板已生成条码贴在收银台上,04:59.0,30:44.0,1,a740966d7b0745858da1cc42bbccda26,40d7712ce574472695f99bf9799ec279,0,,2025/3/31
1018,b4c1d0fcb19c4f788203636479f127ab,c76c29e29f8a4dd4a9b405dd8db20699,,哈尔滨隆港商业管理有限公司机场第五便利店-好客士,1,100,,6.02403E+17,4.02503E+17,-1,1.袋收费（在收银台里侧），塑料袋无码0.5元（0.5元条码贴在扫码枪前边），立体袋子5元，打火机4.9元，以上可后台添加，注意冰柜门关严！收银台内的的医用箱可以使用  2.不卖打火机（有工作人员在卖，不摆就不卖），成条烟不售卖，晚间收起 3.老板电话：李洋洋13796027347 4.开门密码12131415，密码锁在出门左边墙上 5.核实是工作人员后，不需要再往群里发图了,55:35.0,49:35.0,3,ffd4c6a8bec7425e8a17bde1e342b8e4,3129de5c46f8485594d62ada6ba694aa,0,3,2025/4/23
1020,bb2abc1af21d42ed8214e0ed02d05d8e,a7386928f9244e4e8730f0348fdec232,,郑州超凡烟酒便利,1,100,,6.02403E+17,4.02503E+17,60,"门禁密码：666666。 烟酒正常售卖，有冰柜。购物袋自取。 收银台边上有门，不要让客户进入。 旺仔棒棒冰售价１元一根 老板电话：15555133688,15638234688,13083887205。",28:01.0,24:01.0,1,3ee8a5d64fcf44429ba982b205aa3a15,8f08d78058884bc6ab123fdf95dd6a6f,0,2,2025/4/23
1022,7e946776f76d4b62be1fcae9a0720d3b,2ba7e068592247e988d43900af4dee3f,,厦门莲福堂药店（洪文一里店）,1,100,,6.02403E+17,4.02502E+17,60,1.不售卖处方药，只卖中间圆柜台内的药品，其它区域不卖也不可进入。 2.袋子收费，只卖中号，放在收银台上，已加自定义商品。 3.联系人：15711557513 4.密码锁出门左手边，密码5973166,12:15.0,20:11.0,1,72c31b58578d460fa84dff6fc8a6f490,22de08cc575e4338acfd86ccd445e444,0,3,2025/4/23
1024,ceb119a41fc04f86adb6c0df549761c5,7457a6c3235f4afb815d9965eff8f216,,河北新乐枫影便利店新华店,1,1,,6.02403E+17,4.02502E+17,-1,门禁密码：112233。 整条烟酒、散称类零食不售卖，后续柜子会上锁。 购物袋自取，有冰柜。 除去烟柜摄像头外，不支持双向对讲。 老板号码：13363891226,22:23.0,49:50.0,3,5f9870dd407f47889335eafbd6ed22c4,671c0ae3d9764f17a1b2b33f811ce820,0,2,2025/4/23
1026,13a5cdbbf3b14b16a5153e93259f9e8f,63532846f5954d6fb7a31b628c28ece8,,凯里大数据园区超市,1,100,,6.02403E+17,4.02503E+17,-1,门禁密码：123456 烟酒正常售卖。有冰柜。 啤酒分为听、提、箱。正常售卖。 无编码商品后续会再次提交 数桶装水有黄色封口的卖10元，蓝色封口的卖7元/没桶收30押金  ２０元以上送包纸，塑料盒子里内的可以免费拿一个。 购买商品后，散装槟榔和绿色打火机免费送,06:54.0,46:57.0,3,7533f15b010b4c159639078ffc5b9115,d80404d1135449df903c76bcfe6a4c6d,0,2,2025/4/23
